Date,AvgSpeed,Cool,Depart,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb,lowvis,n_codesum,rain,Year,Month,Week,DayOfWeek
2013-05-07,6.05,0.0,7.5,40.0,2.5,0.0,5.0,4.9,30.005000000000003,29.315,441.0,1856.0,62.5,75.5,48.5,51.5,0.0,0.0,0.0,2013,5,19,1
2013-05-08,4.75,0.0,7.0,42.5,2.0,0.0,8.0,3.85,29.985,29.295,439.0,1857.0,63.0,78.0,47.0,53.5,0.0,0.0,0.0,2013,5,19,2
2013-05-09,5.65,0.0,6.0,49.5,3.0,0.475,14.5,0.85,29.9,29.189999999999998,438.0,1858.0,62.0,75.5,48.0,55.0,0.5,2.0,1.0,2013,5,19,3
2013-05-10,10.4,0.0,-9.5,42.0,18.5,0.085,35.5,9.95,29.91,29.215,437.0,1859.0,46.5,48.5,44.0,44.5,1.0,3.0,1.0,2013,5,19,4
2013-05-11,11.899999999999999,0.0,-4.5,36.5,12.5,0.0,29.0,9.399999999999999,29.93,29.245,436.0,1860.0,52.5,61.0,43.5,45.0,0.5,1.0,0.0,2013,5,19,5
2013-05-12,10.399999999999999,0.0,-10.5,28.5,18.5,0.0,32.0,6.65,30.09,29.385,435.0,1901.0,46.5,55.0,37.5,39.0,0.0,0.0,0.0,2013,5,19,6
2013-05-13,6.1,0.0,-8.0,31.5,15.0,0.0,8.5,2.8,30.1,29.380000000000003,434.0,1902.0,50.0,62.5,37.0,43.0,0.0,0.0,0.0,2013,5,20,0
2013-05-14,11.6,7.5,14.5,48.0,0.0,0.0,21.5,8.65,29.755000000000003,29.025,433.0,1903.0,72.5,90.5,53.5,58.5,0.0,0.0,0.0,2013,5,20,1
2013-05-15,8.95,7.5,14.5,48.0,0.0,0.005,26.0,2.75,29.765,29.105,432.0,1904.0,72.5,83.5,61.0,58.5,0.0,0.0,0.0,2013,5,20,2
2013-05-16,5.15,3.5,9.5,45.0,0.0,0.0,7.0,4.05,29.89,29.23,431.0,1905.0,68.5,82.0,55.0,56.0,0.0,0.0,0.0,2013,5,20,3
2013-05-17,6.449999999999999,0.5,5.5,46.5,1.0,0.01,5.0,5.3,29.994999999999997,29.325,430.0,1906.0,64.5,71.5,56.5,54.0,0.0,0.0,0.0,2013,5,20,4
2013-05-18,6.75,3.5,8.5,55.5,0.0,0.0,11.0,5.8,29.99,29.295,429.0,1907.0,68.5,79.5,57.5,61.0,0.5,1.0,0.0,2013,5,20,5
2013-05-19,7.85,8.5,13.5,60.5,0.0,0.0,14.5,6.65,29.85,29.15,428.0,1908.0,73.5,86.5,60.0,66.0,1.0,1.5,0.0,2013,5,20,6
2013-05-20,14.05,13.0,17.0,59.5,0.0,1.17,21.0,13.1,29.73,29.065,427.0,1909.0,78.0,90.5,65.0,67.0,1.0,2.0,1.0,2013,5,21,0
2013-05-21,12.45,8.5,12.5,62.5,0.0,0.38,20.0,11.8,29.675,28.995,426.0,1910.0,73.5,81.5,64.5,66.0,0.5,1.5,1.0,2013,5,21,1
2013-05-22,8.350000000000001,0.0,3.0,59.5,1.0,1.0,24.0,5.45,29.66,29.0,425.0,1911.0,64.0,73.0,54.0,62.5,1.0,2.5,1.0,2013,5,21,2
2013-05-23,16.450000000000003,0.0,-12.0,41.5,16.0,0.09,19.0,16.2,30.05,29.41,425.0,1912.0,49.0,55.0,42.5,45.5,1.0,2.0,1.0,2013,5,21,3
2013-05-24,8.55,0.0,-12.5,33.5,15.5,0.0,3.5,7.8,30.355,29.66,424.0,1913.0,49.5,57.0,41.5,42.0,0.0,0.0,0.0,2013,5,21,4
2013-05-25,4.4,0.0,-10.5,36.5,13.5,0.0,5.5,4.0,30.345,29.630000000000003,423.0,1914.0,51.5,57.0,45.0,44.0,0.0,0.0,0.0,2013,5,21,5
2013-05-26,6.550000000000001,0.0,-5.5,43.5,8.5,0.015,9.0,4.75,30.225,29.505,422.0,1915.0,56.5,67.5,45.0,50.0,0.0,1.0,1.0,2013,5,21,6
2013-05-27,8.7,0.0,-2.5,53.5,5.5,0.21000000000000002,9.5,8.0,29.97,29.245,422.0,1916.0,59.5,63.5,54.5,56.0,1.0,2.5,1.0,2013,5,22,0
2013-05-28,10.25,2.0,4.0,63.5,0.0,1.2000000000000002,20.0,9.1,29.785,29.095,421.0,1916.0,67.0,76.0,57.5,65.5,1.0,2.0,1.0,2013,5,22,1
2013-05-29,8.95,9.5,10.5,63.0,0.0,0.015,20.0,7.6,29.88,29.195,421.0,1917.0,74.5,84.5,64.5,67.0,0.0,0.5,0.5,2013,5,22,2
2013-05-30,14.25,9.5,10.5,65.0,0.0,0.3,18.5,13.15,29.85,29.174999999999997,420.0,1918.0,74.5,83.5,64.5,68.5,0.0,1.0,1.0,2013,5,22,3
2013-05-31,12.399999999999999,6.5,7.5,64.5,0.0,0.265,19.5,12.05,29.79,29.09,420.0,1919.0,71.5,77.5,64.5,67.0,1.0,2.0,1.0,2013,5,22,4
2013-06-01,12.45,5.0,6.0,61.5,0.0,0.5,21.5,12.5,29.69,29.015,419.0,1920.0,70.0,76.0,63.0,64.0,0.5,1.0,0.5,2013,6,22,5
2013-06-02,6.95,0.0,-10.0,49.0,11.0,0.01,4.5,2.3,29.93,29.275,419.0,1920.0,54.0,63.0,45.0,51.0,1.0,3.0,1.0,2013,6,22,6
2013-06-03,4.4,0.0,-8.0,41.5,9.0,0.0,10.5,3.1500000000000004,30.064999999999998,29.375,418.0,1921.0,56.0,68.0,43.0,49.5,0.0,0.0,0.0,2013,6,23,0
2013-06-04,6.5,0.0,-3.0,44.5,4.0,0.0,7.0,5.449999999999999,30.115000000000002,29.425,418.0,1922.0,61.0,72.0,50.0,52.0,0.0,0.0,0.0,2013,6,23,1
2013-06-05,8.25,0.5,0.0,47.5,0.5,0.01,5.5,6.449999999999999,29.994999999999997,29.284999999999997,417.0,1923.0,65.0,74.5,55.0,54.5,0.0,1.0,1.0,2013,6,23,2
2013-06-06,9.35,0.0,-7.0,49.0,6.0,0.105,3.0,8.95,29.905,29.205,417.0,1923.0,59.0,64.5,53.0,53.0,0.0,1.0,1.0,2013,6,23,3
2013-06-07,9.55,0.0,-5.5,44.5,4.5,0.005,2.5,9.15,29.92,29.23,417.0,1924.0,60.5,68.0,53.0,52.0,0.0,0.0,0.0,2013,6,23,4
2013-06-08,5.5,0.0,-4.0,42.5,3.0,0.0,6.5,4.7,29.96,29.28,417.0,1925.0,62.0,74.0,49.5,53.0,0.0,0.0,0.0,2013,6,23,5
2013-06-09,8.65,4.5,3.5,54.0,0.0,0.01,15.0,6.55,29.88,29.185,416.0,1925.0,69.5,81.5,56.5,61.0,0.0,1.0,1.0,2013,6,23,6
2013-06-10,4.35,3.0,1.0,62.0,0.0,0.5549999999999999,5.5,2.35,29.785,29.11,416.0,1926.0,68.0,75.5,60.5,64.5,1.0,3.0,1.0,2013,6,24,0
2013-06-11,4.3,7.0,5.0,61.5,0.0,0.125,24.0,2.85,29.85,29.17,416.0,1926.0,72.0,83.5,60.0,66.5,1.0,2.5,1.0,2013,6,24,1
2013-06-12,6.9,10.5,7.5,64.0,0.0,0.5,6.5,3.0,29.74,29.04,416.0,1927.0,75.5,86.5,63.5,67.0,1.0,2.5,1.0,2013,6,24,2
2013-06-13,12.7,1.0,-2.0,53.5,0.0,0.0,2.0,12.149999999999999,29.915,29.259999999999998,416.0,1927.0,66.0,72.5,58.5,59.0,1.0,1.0,0.0,2013,6,24,3
2013-06-14,7.85,2.0,-1.0,50.5,0.0,0.0,5.5,6.3,30.045,29.369999999999997,416.0,1928.0,67.0,77.0,56.5,57.0,0.0,0.0,0.0,2013,6,24,4
2013-06-15,7.45,5.0,2.0,61.0,0.0,0.14500000000000002,21.0,5.6,29.95,29.245,416.0,1928.0,70.0,80.5,59.5,64.5,0.5,2.0,1.0,2013,6,24,5
2013-06-16,9.35,12.0,8.0,62.0,0.0,0.0,25.5,8.45,29.875,29.195,416.0,1929.0,77.0,84.5,69.0,67.0,0.0,0.0,0.0,2013,6,24,6
2013-06-17,8.25,9.5,5.5,55.5,0.0,0.065,28.5,3.8,29.884999999999998,29.21,416.0,1929.0,74.5,88.0,60.5,63.5,0.0,0.0,0.0,2013,6,25,0
2013-06-18,12.0,0.0,-6.0,52.0,1.0,0.005,2.5,11.75,30.005000000000003,29.335,416.0,1929.0,64.0,70.5,56.5,56.5,1.0,2.0,0.5,2013,6,25,1
2013-06-19,7.050000000000001,0.5,-5.0,46.0,0.5,0.0,7.5,6.15,30.095,29.415,416.0,1930.0,65.0,75.0,55.0,55.5,0.0,0.0,0.0,2013,6,25,2
2013-06-20,6.550000000000001,7.5,2.5,57.5,0.0,0.0,11.5,5.55,30.1,29.415,416.0,1930.0,72.5,86.0,59.0,64.0,0.0,0.0,0.0,2013,6,25,3
2013-06-21,9.55,11.5,6.5,64.0,0.0,0.45,19.0,7.5,30.04,29.365000000000002,416.0,1930.0,76.5,83.5,69.0,67.5,0.5,1.0,0.5,2013,6,25,4
2013-06-22,8.1,10.5,5.5,66.0,0.0,0.02,21.0,3.95,30.005000000000003,29.335,417.0,1931.0,75.5,81.5,68.5,69.0,0.0,0.5,0.5,2013,6,25,5
2013-06-23,10.5,13.0,8.0,67.0,0.0,0.425,20.0,10.0,29.97,29.3,417.0,1931.0,78.0,88.0,67.5,70.5,0.0,0.5,0.5,2013,6,25,6
2013-06-24,10.5,12.5,6.5,66.0,0.0,0.16,22.0,9.7,29.955,29.275,417.0,1931.0,77.5,87.5,67.5,69.0,1.0,1.0,0.0,2013,6,26,0
2013-06-25,7.75,12.5,6.5,68.0,0.0,0.02,20.0,4.85,29.855,29.17,417.0,1931.0,77.5,86.0,68.5,71.0,0.0,0.5,0.5,2013,6,26,1
2013-06-26,8.2,9.0,3.0,66.0,0.0,0.835,17.0,2.4000000000000004,29.755000000000003,29.08,418.0,1931.0,74.0,80.5,67.0,68.0,0.5,2.0,1.0,2013,6,26,2
2013-06-27,7.0,13.0,7.0,66.0,0.0,0.755,29.0,6.65,29.72,29.045,418.0,1931.0,78.0,90.5,65.0,69.5,1.0,1.5,0.0,2013,6,26,3
2013-06-28,10.350000000000001,10.5,4.5,60.5,0.0,0.085,30.0,9.75,29.625,28.939999999999998,419.0,1931.0,75.5,83.0,67.5,65.5,0.0,1.0,1.0,2013,6,26,4
2013-06-29,12.15,3.0,-3.0,59.0,0.0,0.005,1.5,11.85,29.655,29.0,419.0,1931.0,68.0,72.0,64.0,62.0,0.5,1.0,0.5,2013,6,26,5
2013-06-30,14.05,5.0,-2.0,52.0,0.0,0.0,1.5,13.9,29.869999999999997,29.225,419.0,1931.0,70.0,76.5,63.0,59.5,0.0,0.0,0.0,2013,6,26,6
2013-07-01,12.95,2.5,-4.5,50.5,0.0,0.0,3.0,13.2,30.020000000000003,29.34,420.0,1931.0,67.5,75.0,60.0,58.0,0.0,0.0,0.0,2013,7,27,0
2013-07-02,11.75,0.0,-7.5,52.5,0.5,0.01,3.0,11.5,30.045,29.36,420.0,1931.0,64.5,68.0,61.0,57.5,0.0,0.5,0.5,2013,7,27,1
2013-07-03,4.75,2.0,-5.0,60.0,0.0,0.045000000000000005,19.0,1.35,30.035,29.35,421.0,1931.0,67.0,73.0,60.5,62.0,0.5,2.0,1.0,2013,7,27,2
2013-07-04,6.4,6.0,-1.0,60.0,0.0,0.0,19.5,5.85,30.05,29.375,422.0,1930.0,71.0,83.0,58.5,64.5,1.0,1.5,0.0,2013,7,27,3
2013-07-05,5.35,9.0,2.0,60.5,0.0,0.0,19.5,4.4,30.035,29.36,422.0,1930.0,74.0,86.5,61.5,66.0,0.0,0.0,0.0,2013,7,27,4
2013-07-06,5.2,10.5,3.5,64.0,0.0,0.0,19.0,4.75,30.005000000000003,29.325,423.0,1930.0,75.5,82.5,68.0,68.0,0.0,0.0,0.0,2013,7,27,5
2013-07-07,7.5,14.5,7.5,66.5,0.0,0.0,21.0,7.3,29.965,29.295,423.0,1930.0,79.5,88.5,70.0,71.0,0.0,0.0,0.0,2013,7,27,6
2013-07-08,9.45,13.5,5.5,70.5,0.0,0.6699999999999999,22.5,8.9,29.95,29.275,424.0,1929.0,78.5,86.5,70.5,73.0,1.0,2.0,1.0,2013,7,28,0
2013-07-09,8.3,14.5,6.5,73.0,0.0,0.01,23.0,7.9,29.91,29.225,425.0,1929.0,79.5,85.0,74.0,75.0,1.0,2.0,0.5,2013,7,28,1
2013-07-10,8.15,11.5,3.5,65.0,0.0,0.0,18.5,4.85,29.884999999999998,29.23,425.0,1929.0,76.5,86.0,66.0,69.5,0.0,0.0,0.0,2013,7,28,2
2013-07-11,7.45,7.5,-0.5,53.0,0.0,0.0,3.0,6.4,30.055,29.39,426.0,1928.0,72.5,80.5,63.5,61.5,0.0,0.0,0.0,2013,7,28,3
2013-07-12,5.1,6.0,-2.0,53.5,0.0,0.0,8.0,4.05,30.095,29.41,427.0,1928.0,71.0,82.5,59.0,61.5,0.0,0.0,0.0,2013,7,28,4
2013-07-13,7.3,9.0,1.0,58.5,0.0,0.0,9.0,6.6,30.115000000000002,29.439999999999998,428.0,1927.0,74.0,83.5,64.5,65.0,0.0,0.0,0.0,2013,7,28,5
2013-07-14,8.05,15.5,7.5,66.0,0.0,0.0,8.5,7.449999999999999,30.165,29.494999999999997,428.0,1927.0,80.5,88.0,72.5,70.5,0.0,0.0,0.0,2013,7,28,6
2013-07-15,5.65,16.5,7.5,71.0,0.0,0.055,8.0,4.65,30.22,29.545,429.0,1926.0,81.5,90.0,73.0,74.0,0.0,0.0,0.0,2013,7,29,0
2013-07-16,7.05,19.0,10.0,71.0,0.0,0.005,22.5,6.6,30.244999999999997,29.575,430.0,1925.0,84.0,92.5,75.0,75.0,0.0,0.0,0.0,2013,7,29,1
2013-07-17,7.0,20.5,11.5,71.0,0.0,0.0,25.5,6.45,30.22,29.54,431.0,1925.0,85.5,94.5,76.5,75.5,0.0,0.0,0.0,2013,7,29,2
2013-07-18,8.75,22.0,13.0,71.5,0.0,0.005,23.5,8.0,30.045,29.345,432.0,1924.0,87.0,95.5,78.0,76.0,0.0,0.5,0.5,2013,7,29,3
2013-07-19,13.95,20.0,11.0,69.5,0.0,0.295,24.5,13.350000000000001,29.825,29.135,433.0,1923.0,85.0,96.5,73.0,75.0,0.5,1.5,1.0,2013,7,29,4
2013-07-20,7.35,15.0,6.0,63.5,0.0,0.034999999999999996,2.0,4.3,29.855,29.200000000000003,433.0,1923.0,80.0,88.5,71.5,69.0,0.0,0.5,0.5,2013,7,29,5
2013-07-21,7.300000000000001,14.5,5.5,64.0,0.0,0.005,9.0,2.8499999999999996,29.884999999999998,29.21,434.0,1922.0,79.5,88.5,70.0,69.0,0.0,0.0,0.0,2013,7,29,6
2013-07-22,7.4,15.0,6.0,65.0,0.0,0.01,22.5,5.050000000000001,29.775,29.105,435.0,1921.0,80.0,88.5,71.5,70.5,0.0,0.5,0.5,2013,7,30,0
2013-07-23,11.2,7.0,-2.0,59.0,0.0,0.015,1.5,8.05,29.82,29.18,436.0,1920.0,72.0,79.0,64.0,64.0,0.0,0.0,0.0,2013,7,30,1
2013-07-24,9.3,2.0,-7.0,49.5,0.0,0.0,5.0,8.95,30.01,29.345,437.0,1919.0,67.0,72.5,61.0,57.5,0.0,0.0,0.0,2013,7,30,2
2013-07-25,4.5,4.5,-4.5,53.0,0.0,0.0,23.0,3.4,30.05,29.36,438.0,1918.0,69.5,81.0,57.5,60.5,0.0,0.0,0.0,2013,7,30,3
2013-07-26,9.35,3.0,-6.0,59.5,0.0,0.2,21.5,8.45,29.94,29.245,439.0,1918.0,68.0,72.0,63.5,62.5,0.5,1.5,1.0,2013,7,30,4
2013-07-27,10.95,0.0,-12.5,50.0,3.5,0.0,30.0,9.65,29.895,29.200000000000003,440.0,1917.0,61.5,66.5,56.0,55.5,0.0,0.0,0.0,2013,7,30,5
2013-07-28,9.45,0.0,-11.5,48.5,2.5,0.01,27.0,9.1,29.935000000000002,29.265,441.0,1916.0,62.5,70.0,54.5,54.5,0.0,1.0,1.0,2013,7,30,6
2013-07-29,7.35,2.0,-7.0,54.0,0.0,0.0,1.5,2.15,30.105,29.439999999999998,442.0,1915.0,67.0,76.0,57.5,59.0,0.0,0.0,0.0,2013,7,31,0
2013-07-30,5.35,2.0,-7.0,57.5,0.0,0.025,16.0,4.85,30.12,29.425,443.0,1914.0,67.0,74.0,59.0,61.5,0.0,1.0,1.0,2013,7,31,1
2013-07-31,4.300000000000001,4.5,-4.5,63.5,0.0,0.33999999999999997,31.0,2.35,29.994999999999997,29.295,444.0,1913.0,69.5,75.0,63.0,65.0,1.0,3.5,1.0,2013,7,31,2
2013-08-01,7.449999999999999,6.5,-1.5,55.5,0.0,0.0,29.5,6.9,29.95,29.259999999999998,445.0,1911.0,71.5,81.5,61.0,62.0,0.0,0.0,0.0,2013,8,31,3
2013-08-02,7.949999999999999,9.5,1.5,62.5,0.0,0.52,26.0,3.6,29.87,29.189999999999998,446.0,1910.0,74.5,85.0,63.5,66.5,0.5,1.5,1.0,2013,8,31,4
2013-08-03,7.6,8.0,0.0,54.5,0.0,0.0,3.0,6.35,30.025,29.36,447.0,1909.0,73.0,80.0,65.0,62.0,0.0,0.0,0.0,2013,8,31,5
2013-08-04,7.35,2.5,-5.5,55.5,0.0,0.01,6.5,6.0,30.134999999999998,29.455,448.0,1908.0,67.5,74.5,60.0,61.0,0.0,1.0,1.0,2013,8,31,6
2013-08-05,7.75,3.5,-4.5,57.5,0.0,0.045000000000000005,18.5,6.949999999999999,29.98,29.259999999999998,449.0,1907.0,68.5,75.5,60.5,61.5,0.0,0.5,0.5,2013,8,32,0
2013-08-06,8.7,11.0,3.0,66.5,0.0,0.02,21.0,7.949999999999999,29.855,29.17,450.0,1906.0,76.0,84.0,67.5,69.5,0.0,0.0,0.0,2013,8,32,1
2013-08-07,10.2,14.5,6.5,67.5,0.0,0.01,30.0,3.2,29.825,29.17,451.0,1904.0,79.5,90.0,68.5,71.0,0.5,0.5,0.0,2013,8,32,2
2013-08-08,10.05,8.0,0.0,55.5,0.0,0.0,5.0,9.55,29.97,29.295,452.0,1903.0,73.0,78.5,67.0,62.0,0.0,0.0,0.0,2013,8,32,3
2013-08-09,5.449999999999999,7.0,-1.0,59.0,0.0,0.005,27.0,4.800000000000001,29.975,29.310000000000002,453.0,1902.0,72.0,83.0,60.5,65.0,0.0,0.0,0.0,2013,8,32,4
2013-08-10,6.95,9.0,1.0,56.0,0.0,0.0,5.5,5.65,30.075,29.385,454.0,1900.0,74.0,81.0,66.0,63.0,0.0,0.0,0.0,2013,8,32,5
2013-08-11,4.2,7.5,-0.5,59.0,0.0,0.01,25.5,3.0,30.064999999999998,29.385,455.0,1859.0,72.5,82.5,61.5,64.0,0.0,0.5,0.5,2013,8,32,6
2013-08-12,7.6,11.0,3.0,64.0,0.0,0.465,26.5,4.0,29.925,29.240000000000002,456.0,1858.0,76.0,83.5,68.0,68.0,0.0,1.5,1.0,2013,8,33,0
2013-08-13,10.75,1.0,-7.5,51.0,0.5,0.0,2.5,9.95,30.064999999999998,29.395000000000003,457.0,1856.0,65.5,70.5,60.0,57.5,0.0,0.0,0.0,2013,8,33,1
2013-08-14,7.05,0.0,-7.5,49.5,0.5,0.0,3.5,3.45,30.16,29.48,458.0,1855.0,64.5,71.5,57.0,56.0,0.0,0.0,0.0,2013,8,33,2
2013-08-15,4.95,0.5,-6.5,51.5,0.0,0.0,23.0,4.35,30.13,29.435,459.0,1854.0,65.5,74.5,56.0,58.0,0.0,0.0,0.0,2013,8,33,3
2013-08-16,5.5,4.5,-2.5,51.5,0.0,0.0,5.5,3.9,30.145,29.47,500.0,1852.0,69.5,82.0,56.5,60.0,0.0,0.0,0.0,2013,8,33,4
2013-08-17,6.35,4.5,-2.5,55.5,0.0,0.0,7.5,5.85,30.185000000000002,29.5,501.0,1851.0,69.5,80.0,58.5,62.0,0.0,0.0,0.0,2013,8,33,5
2013-08-18,4.8,6.0,-1.0,57.0,0.0,0.0,8.0,3.95,30.134999999999998,29.445,502.0,1849.0,71.0,81.0,60.5,63.5,0.0,0.0,0.0,2013,8,33,6
2013-08-19,4.949999999999999,8.0,2.0,59.0,0.0,0.0,25.0,4.449999999999999,30.064999999999998,29.375,503.0,1848.0,73.0,85.5,60.0,65.0,0.5,0.5,0.0,2013,8,34,0
2013-08-20,7.75,12.5,6.5,61.5,0.0,0.0,21.5,7.35,30.055,29.375,504.0,1846.0,77.5,88.0,67.0,67.5,0.0,0.0,0.0,2013,8,34,1
2013-08-21,9.15,15.0,9.0,64.5,0.0,0.030000000000000002,22.5,8.8,30.02,29.335,505.0,1845.0,80.0,90.5,69.0,70.0,0.0,1.0,1.0,2013,8,34,2
2013-08-22,7.0,8.0,2.0,66.5,0.0,0.295,23.5,2.0,30.05,29.39,506.0,1843.0,73.0,78.0,67.5,68.5,0.0,1.0,1.0,2013,8,34,3
2013-08-23,7.4,7.5,1.5,55.0,0.0,0.0,6.0,6.65,30.134999999999998,29.46,508.0,1842.0,72.5,81.5,63.0,63.0,1.0,1.0,0.0,2013,8,34,4
2013-08-24,6.0,9.0,3.0,57.5,0.0,0.0,16.5,4.949999999999999,30.2,29.52,509.0,1840.0,74.0,86.0,62.0,64.5,0.0,0.0,0.0,2013,8,34,5
2013-08-25,9.85,13.0,8.0,61.0,0.0,0.0,21.5,9.399999999999999,30.175,29.490000000000002,510.0,1839.0,78.0,89.0,66.5,67.5,0.0,0.0,0.0,2013,8,34,6
2013-08-26,9.45,16.0,11.0,67.0,0.0,0.0,23.5,9.1,30.06,29.375,511.0,1837.0,81.0,92.0,70.0,71.5,0.0,0.0,0.0,2013,8,35,0
2013-08-27,12.35,22.0,17.0,69.0,0.0,0.0,24.0,12.1,29.895,29.21,512.0,1835.0,87.0,96.0,77.0,74.5,0.0,0.0,0.0,2013,8,35,1
2013-08-28,9.0,12.0,7.0,68.0,0.0,0.0,19.5,6.35,29.945,29.29,513.0,1834.0,77.0,83.0,71.0,71.5,0.5,0.5,0.0,2013,8,35,2
2013-08-29,4.65,13.0,8.0,64.5,0.0,0.0,10.0,4.05,30.005000000000003,29.325,514.0,1832.0,78.0,88.0,67.5,69.0,1.0,2.5,0.0,2013,8,35,3
2013-08-30,8.05,17.5,12.5,67.5,0.0,0.415,25.0,4.85,29.855,29.17,515.0,1831.0,82.5,96.0,68.0,71.5,0.5,1.0,0.5,2013,8,35,4
2013-08-31,7.1,9.5,5.5,66.5,0.0,0.515,4.5,5.949999999999999,29.814999999999998,29.130000000000003,516.0,1829.0,74.5,77.5,70.5,68.5,0.5,2.0,1.0,2013,8,35,5
2013-09-01,5.5,10.5,7.5,66.5,0.0,0.08,28.0,4.05,29.755000000000003,29.08,517.0,1827.0,75.5,84.5,66.5,69.5,0.0,0.5,0.5,2013,9,35,6
2013-09-02,8.95,5.0,2.0,60.5,0.0,0.0,2.0,7.8,29.895,29.240000000000002,518.0,1826.0,70.0,78.0,61.0,64.0,0.0,0.0,0.0,2013,9,36,0
2013-09-03,5.199999999999999,2.0,-1.0,54.0,0.0,0.0,32.0,2.75,30.02,29.355,519.0,1824.0,67.0,76.5,57.5,59.5,0.0,0.0,0.0,2013,9,36,1
2013-09-04,6.9,7.0,4.0,56.0,0.0,0.0,25.5,6.300000000000001,30.08,29.405,520.0,1822.0,72.0,84.0,59.0,62.5,0.0,0.0,0.0,2013,9,36,2
2013-09-05,9.55,3.5,1.5,53.5,0.0,0.005,5.5,9.1,30.195,29.52,521.0,1821.0,68.5,74.0,62.0,60.0,0.0,0.0,0.0,2013,9,36,3
2013-09-06,6.0,8.0,6.0,56.5,0.0,0.0,18.5,4.5,30.11,29.41,522.0,1819.0,73.0,85.5,59.5,63.5,0.0,0.0,0.0,2013,9,36,4
2013-09-07,7.300000000000001,12.5,10.5,61.5,0.0,0.005,23.0,5.75,29.94,29.245,523.0,1817.0,77.5,87.5,66.5,67.5,0.0,0.0,0.0,2013,9,36,5
2013-09-08,11.95,9.5,8.5,65.5,0.0,0.0,7.0,10.3,29.97,29.295,524.0,1815.0,74.5,77.5,71.0,68.5,0.0,0.0,0.0,2013,9,36,6
2013-09-09,9.649999999999999,16.5,15.5,69.0,0.0,0.0,20.0,8.75,29.86,29.185,525.0,1814.0,81.5,94.0,68.5,73.5,0.5,0.5,0.0,2013,9,37,0
2013-09-10,12.5,21.5,20.5,63.5,0.0,0.0,24.0,12.149999999999999,29.945,29.285,526.0,1812.0,86.5,95.5,77.5,71.0,0.0,0.0,0.0,2013,9,37,1
2013-09-11,7.2,18.5,18.5,66.0,0.0,0.01,26.0,4.65,29.975,29.310000000000002,527.0,1810.0,83.5,91.5,75.0,71.0,0.0,0.0,0.0,2013,9,37,2
2013-09-12,9.600000000000001,7.5,7.5,58.5,0.0,0.034999999999999996,34.5,6.9,29.975,29.310000000000002,528.0,1809.0,72.5,82.5,62.5,64.0,0.0,0.5,0.5,2013,9,37,3
2013-09-13,12.5,0.0,-4.5,45.0,4.5,0.005,1.0,11.75,30.125,29.439999999999998,529.0,1807.0,60.5,67.0,53.0,52.5,0.0,0.0,0.0,2013,9,37,4
2013-09-14,6.1,0.0,-3.0,42.0,4.0,0.0,20.0,5.0,30.105,29.4,530.0,1805.0,61.0,72.0,49.0,52.0,0.0,0.0,0.0,2013,9,37,5
2013-09-15,5.25,0.0,-4.5,51.5,5.5,0.445,10.5,0.75,30.06,29.375,531.0,1803.0,59.5,62.0,57.0,55.0,1.0,2.5,1.0,2013,9,37,6
2013-09-16,11.8,0.0,-5.0,47.0,6.0,0.005,3.0,10.55,30.295,29.619999999999997,532.0,1760.0,59.0,64.0,53.0,52.5,0.0,0.0,0.0,2013,9,38,0
2013-09-17,7.8999999999999995,0.0,-3.0,50.0,4.0,0.005,12.5,7.1,30.23,29.52,533.0,1758.0,61.0,70.5,51.0,55.5,0.0,0.0,0.0,2013,9,38,1
2013-09-18,9.05,6.5,7.5,59.0,0.0,0.53,17.5,7.699999999999999,30.015,29.305,535.0,1756.0,71.5,81.5,61.0,63.0,0.5,1.0,0.5,2013,9,38,2
2013-09-19,10.3,12.0,14.0,67.0,0.0,0.425,16.0,8.05,29.87,29.175,536.0,1755.0,77.0,84.0,69.5,69.5,1.0,4.0,1.0,2013,9,38,3
2013-09-20,11.1,2.5,5.5,59.5,0.0,0.015,26.0,10.2,29.8,29.115,537.0,1753.0,67.5,76.5,58.5,63.0,0.0,0.0,0.0,2013,9,38,4
2013-09-21,9.75,0.0,-2.5,47.0,5.5,0.0,33.0,9.3,29.87,29.200000000000003,538.0,1751.0,59.5,67.0,51.5,53.0,0.0,0.0,0.0,2013,9,38,5
2013-09-22,7.15,0.0,-4.0,46.0,7.0,0.0,4.5,5.5,30.01,29.33,539.0,1749.0,58.0,67.0,49.0,51.5,0.0,0.0,0.0,2013,9,38,6
2013-09-23,6.85,0.0,-3.0,46.5,7.0,0.0,10.5,5.85,30.06,29.375,540.0,1748.0,58.0,67.0,48.0,52.5,0.0,0.0,0.0,2013,9,39,0
2013-09-24,7.85,-3.5,5.0,48.5,2.5,0.0,9.5,6.0,30.0,29.295,541.0,1746.0,66.0,80.5,50.5,54.0,0.0,0.0,0.0,2013,9,39,1
2013-09-25,6.15,0.0,1.5,51.5,2.5,0.0,5.5,5.35,29.95,29.259999999999998,542.0,1744.0,62.5,70.5,53.5,56.0,0.0,0.0,0.0,2013,9,39,2
2013-09-26,4.4,0.0,4.0,52.0,1.0,0.0,8.5,3.9499999999999997,30.04,29.369999999999997,543.0,1742.0,64.0,75.0,52.5,58.0,0.5,0.5,0.0,2013,9,39,3
