id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_at_sale,age_of_remod,baths,finished_basement_sqft,overall_qual_x_gr_liv_area,has_central_air,newly_renovated,functionality,building_type
1878,2923,923230040,90,RL,63.0,9297,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1728,4,2,TA,8,Typ,0,0,Detchd,1976.0,Unf,2.0,560.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,7,2006,WD ,188000,30,30,4.0,1606.0,8640,1,0,typical,duplex
1879,1619,527110120,60,RL,57.0,8773,1,0,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,0,1600,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,460.0,TA,TA,Y,100,38,0,0,0,0,0,0,0,0,8,2007,WD ,169000,10,10,2.5,0.0,9600,1,0,typical,single_family
1880,2178,908152260,20,RL,74.0,8536,1,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1125,2,1,TA,5,Typ,0,0,Attchd,2007.0,Unf,2.0,430.0,TA,TA,Y,80,64,0,0,0,0,0,0,0,0,4,2007,New,155000,1,0,1.5,0.0,5625,1,1,typical,single_family
1881,1160,533206050,120,FV,59.0,4282,1,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1391,2,1,Gd,5,Typ,0,0,Attchd,2004.0,RFn,2.0,530.0,TA,TA,Y,156,158,0,0,0,0,0,0,0,0,7,2008,WD ,196000,4,4,2.0,16.0,9737,1,0,typical,townhouse_end_unit
1882,1755,528275110,60,RL,0.0,8740,1,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1995,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,0,0,0,0,0,7,2007,WD ,219500,5,5,2.5,574.0,13965,1,0,typical,single_family
1883,2412,528218060,60,RL,65.0,10237,1,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1456,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,0,0,0,0,2,2006,New,170440,1,0,2.5,0.0,8736,1,0,typical,single_family
1884,889,908151050,60,RL,75.0,7950,1,0,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,1426,3,1,TA,6,Typ,0,0,Attchd,1977.0,Fin,2.0,440.0,TA,TA,Y,252,0,0,0,0,0,0,MnPrv,0,0,7,2009,WD ,159500,32,32,1.5,535.0,8556,1,0,typical,single_family
1886,1186,534126090,20,RL,80.0,10400,1,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1682,3,1,TA,7,Typ,1,Gd,Attchd,1970.0,Unf,2.0,530.0,TA,TA,Y,98,0,0,0,0,0,0,MnPrv,0,0,5,2008,WD ,174000,38,38,2.0,0.0,11774,1,0,typical,single_family
1887,1613,526352090,20,RL,85.0,10628,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,1277,2,1,TA,5,Typ,1,Po,Attchd,1970.0,Unf,2.0,526.0,TA,TA,Y,0,0,0,0,176,0,0,GdWo,0,0,4,2007,WD ,167000,37,37,2.0,778.0,8939,1,0,typical,single_family
1888,411,527453060,160,RL,24.0,2280,1,0,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1456,3,1,TA,7,Typ,1,TA,Attchd,1976.0,Unf,2.0,440.0,TA,TA,Y,87,0,0,0,0,0,0,0,0,0,7,2009,WD ,148500,33,33,2.5,566.0,8736,1,0,typical,townhouse_inside_unit
1889,810,906226090,90,RL,64.0,7018,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,0,0,0,0,0,GasA,TA,Y,SBrkr,0,2228,6,2,TA,8,Typ,0,0,Detchd,1979.0,Unf,2.0,720.0,TA,TA,Y,73,0,0,0,0,0,0,0,0,0,6,2009,WD ,147983,30,30,2.0,0.0,11140,1,0,typical,duplex
1890,548,531452010,160,RL,75.0,10762,1,0,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1217,3,1,TA,6,Typ,1,TA,Attchd,1980.0,RFn,1.0,288.0,TA,TA,Y,0,28,0,0,0,0,0,0,0,0,4,2009,WD ,120000,29,29,1.5,0.0,7302,1,0,typical,townhouse_end_unit
1891,2179,908152280,20,RL,60.0,7024,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1090,2,1,TA,5,Typ,0,0,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,0,49,0,0,0,0,0,0,0,0,6,2007,WD ,157000,2,1,2.5,980.0,5450,1,0,typical,single_family
1892,2746,905480160,50,RL,50.0,7585,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,Unf,GasA,Fa,Y,FuseA,0,1456,4,1,TA,7,Typ,1,TA,Detchd,1954.0,Unf,1.0,280.0,TA,TA,P,0,0,0,0,0,0,0,0,0,0,8,2006,WD ,91500,58,56,2.5,0.0,7280,1,0,typical,single_family
1893,1486,908102030,30,RL,67.0,8777,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,0,796,2,1,TA,4,Typ,0,0,0,0.0,0,0.0,0.0,0,0,P,328,0,164,0,0,0,0,MnPrv,0,0,5,2008,WD ,85000,98,58,1.0,0.0,3980,1,0,typical,single_family
1894,2168,908102100,20,RL,70.0,9170,1,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,0,1214,2,1,TA,6,Typ,0,0,Detchd,1965.0,Unf,2.0,461.0,Fa,Fa,Y,0,0,184,0,0,0,0,GdPrv,Shed,400,4,2007,WD ,140000,42,42,2.0,794.0,6070,1,0,typical,single_family
1895,2061,905105260,20,RL,66.0,7742,1,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0,955,3,1,TA,6,Typ,0,0,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,0,0,1,2007,WD ,127000,41,41,2.0,763.0,4775,1,0,typical,single_family
1896,1131,528490080,60,FV,64.0,8791,1,0,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,0,1728,3,1,Gd,7,Typ,0,0,Attchd,2003.0,RFn,2.0,673.0,TA,TA,Y,216,56,0,0,0,0,0,0,0,0,5,2008,WD ,207500,5,5,2.5,503.0,10368,1,0,typical,single_family
1897,2738,905427030,75,RL,60.0,19800,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,3672,5,1,Gd,7,Typ,2,Gd,Detchd,1993.0,Unf,2.0,836.0,TA,TA,Y,684,80,32,0,0,0,0,0,0,0,12,2006,WD ,415000,71,16,3.5,425.0,22032,1,0,typical,single_family
1898,929,909425130,20,RL,90.0,13339,1,0,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,TA,Y,SBrkr,0,1561,3,1,TA,6,Typ,1,Gd,Attchd,1960.0,Fin,2.0,463.0,TA,TA,Y,0,148,0,0,120,0,0,0,0,0,5,2009,WD ,193000,49,49,3.0,940.0,9366,1,0,typical,single_family
1899,362,527164090,60,RL,65.0,8125,1,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1481,3,1,TA,6,Typ,1,TA,Attchd,1994.0,Fin,2.0,343.0,TA,TA,Y,0,36,0,0,0,0,0,0,0,0,3,2009,WD ,174000,15,14,2.5,0.0,8886,1,0,typical,single_family
1900,652,535353240,60,RL,78.0,11419,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,FuseA,0,1527,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,2.0,410.0,TA,TA,Y,0,0,134,0,0,0,0,GdWo,0,0,12,2009,WD ,152500,61,10,2.5,699.0,10689,1,0,typical,single_family
1901,1466,907262070,60,RL,72.0,7226,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1640,3,1,Gd,6,Typ,0,0,Attchd,2003.0,RFn,2.0,595.0,TA,TA,Y,0,45,0,0,0,0,0,0,0,0,6,2008,WD ,183000,5,5,2.5,0.0,11480,1,0,typical,single_family
1902,2087,905478220,50,RL,60.0,11100,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,GasA,TA,N,SBrkr,0,1480,4,1,TA,7,Typ,1,Gd,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0,0,68,0,0,0,0,0,0,0,7,2007,WD ,136500,56,13,2.0,1080.0,7400,0,0,typical,single_family
1903,1442,907194020,60,RL,80.0,12435,1,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1792,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0,96,0,245,0,0,0,0,0,0,5,2008,WD ,231500,7,7,2.5,361.0,12544,1,0,typical,single_family
1904,2744,905475150,20,RL,57.0,6420,1,0,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,ALQ,GasA,Fa,Y,FuseA,0,1148,2,1,TA,6,Typ,0,0,Detchd,1952.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,9,2006,WD ,123500,54,54,1.5,761.0,5740,1,0,typical,single_family
1905,1511,908275280,50,RL,59.0,16466,1,0,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1393,3,1,TA,8,Typ,0,0,Attchd,1955.0,Unf,1.0,300.0,TA,TA,Y,121,0,0,0,265,0,0,0,0,0,4,2008,WD ,135500,53,53,1.5,0.0,6965,1,0,typical,single_family
1906,2175,908152060,80,RL,65.0,6285,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,0,1044,3,1,TA,7,Typ,1,Fa,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,228,0,0,0,0,0,0,0,0,0,4,2007,WD ,133500,31,31,2.0,504.0,6264,1,0,typical,single_family
1907,1236,535150280,20,RL,71.0,9204,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,0,1144,3,1,TA,6,Typ,0,0,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,88,0,0,0,0,0,0,0,0,8,2008,COD,124000,45,45,2.5,897.0,5720,1,0,typical,single_family
1908,2448,528344060,60,RL,78.0,12011,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1924,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2.0,592.0,TA,TA,Y,208,75,0,0,374,0,0,0,0,0,6,2006,WD ,280000,8,8,3.5,956.0,15392,1,0,typical,single_family
1909,60,528328100,60,RL,108.0,14774,1,0,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,2599,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668,30,0,0,0,0,0,0,0,0,5,2010,WD ,333168,11,11,2.5,0.0,23391,1,0,typical,single_family
1910,346,527105130,60,RL,0.0,11792,1,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2283,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,632.0,TA,TA,Y,120,46,0,0,0,0,0,0,0,0,8,2009,WD ,270000,6,6,2.5,850.0,18264,1,0,typical,single_family
1911,678,535450200,50,RL,60.0,8064,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,Gd,N,SBrkr,0,1133,3,1,TA,5,Typ,0,0,Detchd,1989.0,Unf,2.0,900.0,TA,TA,Y,0,0,0,0,231,0,0,0,0,0,12,2009,COD,128500,59,59,1.0,621.0,6798,0,0,typical,single_family
1912,2481,531452080,120,RL,50.0,7175,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1398,2,1,Gd,5,Typ,0,0,Attchd,1990.0,RFn,2.0,542.0,TA,TA,Y,0,46,0,0,0,0,0,MnPrv,0,0,7,2006,WD ,172000,16,15,3.0,904.0,8388,1,0,typical,townhouse_end_unit
1913,2729,905300010,85,RL,72.0,10820,1,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,Rec,GasA,Ex,Y,SBrkr,0,810,2,1,TA,4,Typ,0,0,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,0,0,6,2006,WD ,130000,35,34,2.0,694.0,4050,1,0,typical,single_family
1914,453,528174060,120,RL,34.0,5381,1,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1306,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,624.0,TA,TA,Y,170,63,0,0,0,0,0,0,0,0,8,2009,WD ,196000,4,4,3.0,900.0,7836,1,0,typical,townhouse_inside_unit
1915,2234,910201020,45,RM,50.0,5000,1,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Po,N,FuseF,0,803,2,1,TA,5,Typ,0,0,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,0,0,244,0,0,0,0,0,0,0,12,2007,WD ,87000,66,57,1.0,116.0,4015,0,0,typical,single_family
1916,2007,903204030,50,RM,55.0,8674,1,0,Reg,HLS,AllPub,Inside,Gtl,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,1435,3,1,TA,6,Typ,0,0,Detchd,1950.0,Unf,1.0,308.0,TA,TA,Y,0,33,0,0,0,0,0,0,0,0,3,2007,WD ,128250,57,57,2.0,910.0,7175,1,0,typical,single_family
1917,20,527302110,20,RL,85.0,13175,1,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119.0,TA,TA,CBlock,Gd,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,0,2073,3,1,TA,7,Min1,2,TA,Attchd,1978.0,Unf,2.0,500.0,TA,TA,Y,349,0,0,0,0,0,0,MnPrv,0,0,2,2010,WD ,210000,32,22,3.0,953.0,12438,1,0,deducted,single_family
1918,2217,909279080,50,RL,0.0,11275,1,0,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,LwQ,GasA,TA,Y,SBrkr,0,1991,3,1,TA,7,Typ,1,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,Y,0,0,19,0,0,0,0,0,0,0,3,2007,WD ,220000,75,57,1.5,854.0,11946,1,0,typical,single_family
1919,232,905202090,20,RL,60.0,9600,1,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,1067,2,1,Gd,4,Min2,0,0,Attchd,1996.0,Unf,2.0,436.0,TA,TA,Y,290,0,0,0,0,0,0,0,0,0,2,2010,WD ,128000,60,15,2.0,442.0,4268,1,0,deducted,single_family
1920,1982,902201090,50,RM,120.0,9000,1,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0,1174,2,1,Gd,6,Typ,1,Gd,Detchd,2000.0,Unf,2.0,576.0,TA,TA,Y,116,26,40,0,0,0,0,MnPrv,0,0,6,2007,WD ,135000,107,1,1.0,130.0,5870,1,0,typical,single_family
1921,1570,914476450,20,RL,74.0,9990,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1689,3,1,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,428,120,0,0,0,0,0,0,0,0,7,2008,WD ,228500,17,17,3.0,1383.0,6756,1,0,typical,single_family
1922,195,903226160,50,RM,50.0,6000,1,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,BLQ,LwQ,GasA,TA,Y,SBrkr,0,1132,2,1,TA,5,Typ,0,0,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,128,0,0,0,0,MnPrv,0,0,4,2010,WD ,134000,71,60,2.0,464.0,6792,1,0,typical,single_family
1923,2307,526302040,20,RL,85.0,10533,1,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,1024,2,1,Gd,5,Typ,2,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0,0,0,0,280,0,0,0,0,0,8,2006,WD ,157500,50,50,2.0,773.0,6144,1,0,typical,single_family
1924,504,528387030,60,RL,0.0,11692,1,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2232,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,RFn,2.0,623.0,TA,TA,Y,173,165,0,0,0,0,0,0,0,0,10,2009,WD ,263550,16,15,3.5,624.0,17856,1,0,typical,single_family
1925,1644,527301080,20,RL,0.0,12546,1,0,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,Gd,Gd,CBlock,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0,1440,3,1,Gd,7,Typ,1,TA,Attchd,1981.0,Fin,2.0,467.0,TA,TA,Y,0,0,99,0,0,0,0,0,0,0,4,2007,WD ,182900,26,26,2.0,678.0,8640,1,0,typical,single_family
1926,939,909475300,20,RL,0.0,21695,1,0,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1680,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,Y,292,44,0,182,0,0,0,0,0,0,12,2009,WD ,222000,21,2,3.0,808.0,10080,1,1,typical,single_family
1927,1591,923202137,20,RL,77.0,9278,1,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1092,2,1,TA,5,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,0,52,0,0,0,0,0,0,0,0,2,2008,WD ,146000,1,0,1.0,0.0,5460,1,1,typical,single_family
1928,2001,902404010,30,RM,90.0,8100,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,1559,2,1,TA,5,Min2,0,0,Detchd,1948.0,Unf,2.0,812.0,TA,TA,Y,0,116,230,0,0,0,0,GdWo,0,0,6,2007,COD,153500,59,34,2.0,338.0,7795,1,0,deducted,single_family
